country,abc.net.au,abcnews.go.com,adweek.com,alarabiya.net,alternet.org,bbc.co.uk,bdnews24.com,bloomberg.com,boingboing.net,breitbart.com,businessweek.com,cbc.ca,cbsnews.com,chicagotribune.com,chron.com,cnbc.com,"cnn.com,money.cnn.com,ireport.cnn.com",commondreams.org,dailycurrant.com,digitalspy.co.uk,dnaindia.com,drudgereport.com,dw.de,economist.com,eonline.com,espn.go.com,ew.com,examiner.com,forbes.com,foxnews.com,ft.com,gawker.com,good.is,guardianlv.com,hindustantimes.com,hollywoodreporter.com,huffingtonpost.com,indianexpress.com,ksl.com,latimes.com,mediabistro.com,msn.foxsports.com,nationalgeographic.com,nbcnews.com,ndtv.com,"news.com.au,heraldsun.com.au","news.sky.com,sky.com",newsmax.com,newyorker.com,npr.org,nypost.com,nytimes.com,online.wsj.com,pbs.org,rawstory.com,rd.com,rollingstone.com,rte.ie,salon.com,sfgate.com,smh.com.au,spiegel.de,sportsillustrated.cnn.com,theatlantic.com,theglobeandmail.com,theguardian.com,thehindu.com,theweek.com,time.com,"timesofindia.indiatimes.com,economictimes.indiatimes.com,navbharattimes.indiatimes.com",tmz.com,townhall.com,tvguide.com,usatoday.com,usnews.com,variety.com,washingtonpost.com,wired.com,worldnetdaily.com
POL,1,25,0,0,0,0,0,0,1,3,0,5,0,1,1,1,2,0,0,5,5,3,6,2,1,0,2,1,7,28,0,0,0,2,1,0,6,25,1,0,0,0,3,8,4,2,3,0,4,1,3,10,0,0,0,2,7,0,23,4,2,0,2,11,8,0,0,7,1,1,4,7,17,0,0,3
PRI,0,10,0,0,0,0,0,0,0,2,0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,11,0,0,0,10,0,1,0,0,0,0,0,8,0,0,7,0,0,1,1,0,0,0,1,1,2,2,0,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0
PSE,6,19,0,22,1,0,0,0,0,3,0,7,0,0,1,0,4,2,0,0,7,8,10,0,0,0,0,4,0,19,0,1,0,3,1,0,3,11,0,0,0,0,4,14,1,5,2,0,1,3,3,5,1,0,0,1,2,2,16,10,0,0,5,14,6,0,0,6,0,0,5,2,1,1,0,5
PRT,6,10,0,1,0,1,0,0,0,0,0,2,0,0,2,2,4,0,0,2,5,1,3,3,0,0,3,1,3,14,0,0,0,2,1,0,0,5,2,0,0,0,0,1,7,0,2,0,1,2,4,12,0,0,0,1,5,0,13,4,0,0,4,11,2,0,0,13,0,2,11,5,1,0,1,0
PRY,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0
QAT,14,10,1,19,0,0,0,1,0,2,0,5,1,0,2,3,5,1,0,0,19,1,10,1,0,3,0,0,4,14,0,0,0,1,0,0,2,7,4,0,3,0,0,2,22,4,0,0,4,0,3,9,0,0,0,0,10,1,9,10,1,1,8,41,8,0,0,2,0,0,18,9,0,0,0,0
REU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ROU,1,14,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,6,1,20,3,0,0,0,2,2,18,0,0,0,2,0,0,3,15,0,0,0,0,0,3,3,1,0,0,0,0,2,3,0,0,0,0,7,0,9,1,0,0,1,10,4,0,0,3,0,0,2,6,0,0,0,0
SRB,0,10,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,6,0,6,0,0,0,0,1,0,12,0,0,0,0,0,0,1,9,0,0,0,0,0,0,2,0,1,0,0,0,5,2,0,0,0,0,2,0,11,1,0,0,2,2,3,0,0,1,1,0,5,3,1,0,0,0
RUS,30,65,2,13,1,0,0,8,6,12,0,38,6,7,5,57,30,2,0,9,62,52,47,14,2,9,9,22,36,58,1,2,0,25,6,0,11,40,2,0,7,1,15,46,58,15,32,1,22,5,29,93,0,0,0,1,28,10,64,49,2,9,45,101,57,3,0,47,3,0,45,43,6,0,3,12
RWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0
SAU,5,13,0,49,0,0,0,0,0,1,0,3,1,0,0,26,3,0,0,1,10,7,3,2,0,0,0,1,7,15,2,1,0,0,1,0,1,8,0,0,0,0,3,5,12,2,2,0,2,2,3,20,0,0,0,0,3,0,13,12,0,0,7,10,13,0,0,11,0,0,0,4,0,0,0,5
SLB,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SYC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SDN,2,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,14,0,0,0,0,1,0,0,5,0,0,0,1,1,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,5,2,0,0,0,7,1,0,0,3,0,0,0,1,1,0,1,0
SWE,1,16,1,1,0,0,0,0,1,1,0,7,4,3,1,3,5,0,0,1,6,6,1,2,3,3,4,12,11,10,0,1,0,9,1,0,2,2,0,0,3,0,3,1,8,1,4,0,9,6,8,17,0,0,0,1,4,4,10,3,0,3,7,17,5,3,0,2,3,2,11,11,17,0,1,3
SGP,7,5,0,1,0,3,0,1,1,2,0,0,0,0,0,13,2,0,0,0,19,2,1,0,1,1,1,0,12,2,0,1,0,0,2,0,6,1,1,0,1,0,1,6,8,0,0,0,2,0,1,20,0,0,0,0,3,0,1,6,0,0,1,7,44,0,0,28,0,0,5,1,4,0,0,0
SVN,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,14,1,0,0,0,0,0,4,1,0,0,0,0
SJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SVK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,1,3,0,0,0,0,0,1,0,1,0,0,0
SLE,15,18,1,1,0,4,0,0,0,7,1,14,2,2,12,3,9,1,0,0,12,7,11,0,0,0,0,0,4,22,2,2,0,1,1,0,2,25,0,0,0,1,6,23,7,4,11,0,17,0,3,10,0,0,0,0,1,2,15,14,0,1,8,30,4,0,0,8,0,0,11,13,0,0,2,3
SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SEN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,2,0,0,2,0,0,0,2,0,0,0,0
SOM,1,4,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,2,5,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,6,0,0,0,0,2,4,0,0,3,0,0,1,2,0,0,0,0
SSD,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,4,1,0,0,1,1,0,3,0,0,0,1,0,0,1,4,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,2,0,0,0,2,0,0,0,1
STP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLV,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,1
SYR,21,61,1,45,0,1,0,1,2,23,0,32,6,7,3,1,26,1,0,1,35,17,20,4,0,0,0,10,2,72,0,3,1,5,10,0,11,48,3,0,1,0,4,54,24,10,19,0,17,1,17,25,2,0,0,0,13,3,57,25,1,11,18,51,27,4,0,36,0,0,23,27,0,0,0,12
SWZ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0
ATF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
THA,15,20,0,0,0,1,0,1,2,2,0,6,1,1,1,2,12,0,0,3,17,0,5,0,2,4,0,1,7,21,1,1,4,3,2,0,8,19,0,0,1,0,2,24,12,1,5,0,5,0,8,21,0,0,1,0,1,0,22,15,0,1,6,17,28,2,0,12,1,0,5,7,4,0,2,1
TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0
TKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TLS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
TUN,13,20,1,6,0,0,0,2,0,3,0,5,3,4,6,6,10,0,0,7,16,5,13,2,2,1,3,10,30,19,0,0,0,7,1,0,3,13,0,0,0,1,4,13,4,3,4,0,11,0,11,11,0,0,0,1,12,4,16,6,0,3,11,42,16,2,2,12,0,3,3,12,3,0,6,1
TON,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
TUR,7,47,1,25,3,1,1,2,3,9,0,10,15,16,4,16,21,1,0,12,12,9,21,2,4,7,6,23,13,41,0,5,1,19,5,0,7,26,7,0,0,0,17,20,10,3,6,0,10,11,20,29,0,0,0,1,11,2,59,14,0,7,9,43,13,7,0,19,2,1,32,25,5,0,2,8
TTO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0
TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TWN,2,6,0,0,0,0,0,1,1,0,0,4,1,1,0,3,4,0,0,0,5,0,3,1,0,2,0,1,8,1,0,0,0,0,0,0,2,2,1,0,0,0,1,9,1,0,1,0,1,1,7,17,0,0,0,0,0,0,4,4,0,0,4,2,5,0,0,11,0,0,4,4,6,0,0,0
TZA,0,3,0,0,1,0,0,1,0,0,0,2,1,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,0,1,2,0,0,0,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,2,9,8,0,0,5,0,0,0,1,0,0,0,0
UKR,34,50,0,2,2,3,0,4,1,5,0,21,8,5,0,26,23,1,0,0,30,8,58,13,0,0,0,8,22,51,0,2,0,13,5,1,7,36,1,0,0,0,6,54,24,6,13,0,14,2,14,49,1,0,0,0,16,2,49,53,4,3,32,60,10,2,1,35,0,0,23,27,0,1,0,4
UGA,2,7,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,0,3,0,2,0,0,1,0,0,2,7,0,0,1,1,0,0,0,6,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,1,7,3,0,0,1,0,0,0,4,0,0,0,0
USA,390,4383,193,96,328,36,1,224,144,717,6,1170,757,2116,2110,1259,1517,139,22,411,829,1460,184,150,535,2440,403,1842,2353,2730,35,500,71,912,90,20,176,4165,529,7,2947,67,859,604,1159,231,1681,31,895,999,1922,3309,26,14,9,315,443,744,10482,801,2,470,1207,1574,532,240,59,651,305,185,2693,2346,579,29,214,962
URY,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,6,1,0,0,2,0,0,2,1,2,0,0,0
UZB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
VAT,1,12,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,2,0,1,0,1,0,0,0,0,14,0,0,0,2,0,0,0,7,0,0,0,0,3,8,1,1,4,0,0,0,0,0,0,0,0,0,1,0,10,2,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,1
VCT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,5,20,0,0,0,0,0,1,0,2,0,0,1,0,2,6,2,0,0,1,2,7,2,2,1,0,0,1,2,17,0,0,0,0,0,0,1,12,2,0,0,0,0,2,11,1,0,0,0,2,1,16,0,0,0,0,5,0,19,4,0,0,3,10,4,0,0,6,0,0,5,6,2,0,0,0
VGB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VNM,4,7,0,0,2,0,0,0,0,0,0,2,0,5,0,1,4,1,0,2,4,0,6,2,0,0,0,0,7,6,1,1,0,2,0,0,2,3,2,0,0,1,1,4,9,0,3,0,2,0,4,12,0,0,0,0,3,1,6,4,0,1,1,5,2,1,0,6,0,0,2,0,3,0,1,6
VUT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0
YEM,3,18,0,15,0,0,0,0,0,1,0,1,2,0,0,0,6,0,0,0,5,0,7,0,2,0,0,1,2,21,0,0,0,1,1,0,0,19,0,0,0,0,1,16,0,0,2,0,0,1,6,5,0,0,0,0,1,0,15,1,0,1,2,2,7,0,0,1,0,0,1,9,0,0,0,1
ZAF,20,15,1,3,0,2,0,1,1,0,0,5,4,3,3,2,9,0,0,6,44,1,6,1,17,4,5,9,12,14,0,3,0,18,4,0,8,9,1,0,1,1,1,10,62,3,4,0,6,2,8,8,0,0,0,0,26,0,22,44,0,0,6,62,20,0,0,8,1,1,12,8,7,0,0,2
ZMB,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,5,1,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,1,0,5,0,0,0,1,2,1,0,0,1,0,0,1,2,0,0,0,0
ZWE,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,11,0,0,3,0,1,2,6,1,2,0,1,1,3,1,0,0,0,1,1,0,10,5,0,0,4,6,7,0,0,0,0,0,1,3,1,0,0,0
